80,83905915806477; 9078,85229957448
80,83905915806477; 7192,2244159805405
80,83905915806477; 5626,959930534696
80,83905915806477; 4385,939925954949
80,83905915806477; 3460,937248747046
82,52518992345968; 2764,415781475714
86,89599047089344; 2191,834145115184
93,40674221793314; 1777,693586665538
102,49955853549494; 1476,8058134271587
116,01487800823895; 1212,2194439747107
140,42439046792728; 986,1264825341531
179,89783343766416; 814,3194200777243
223,27557002528926; 720,2647132886182
281,8518043724216; 647,3357053606538
351,6231123712066; 571,154629102339
441,5864166341761; 484,083551846399
554,1582578880422; 393,7963646827036
670,7530699740983; 316,1891783982031
767,0735414364864; 258,90260287605724
868,2178206873393; 207,79963129431988
972,607798511899; 166,1691780623134
1067,2877311474144; 130,0091095318999
1147,2551200051275; 103,54837099345916
1220,5507754061748; 79,44329299436136
1285,1950858556743; 59,7014498262309
1339,3670807766398; 45,66889829531073
1367,3034281880923; 35,366495073088124
1395,822468363832; 28,899549420057017
1424,936355035074; 22,151238562573553
1424,936355035074; 17,72307291104821
1424,936355035074; 13,521063328797982
1424,936355035074; 10,969671417957086
81,57969973678517; 9999,999999999989
1435,7942975638757; 10
