2018-09-03	1.2435233161
2018-10-02	3.6269430052
2018-11-02	5.8031088083
2018-12-01	6.7357512953
2019-01-02	4.6113989637
2019-02-02	1.8652849741
2019-03-03	5.4922279793
2019-04-04	5.2331606218
2019-06-03	4.0414507772
2019-06-03	4.0414507772
2019-07-02	2.0725388601
2019-08-03	2.5388601036
2019-09-01	2.2279792746
